Age,BusinessTravel,DistanceFromHome,Education,EducationField,EmployeeID,JobLevel,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Year,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,Attrition
30,Travel_Frequently,4,5,Medical,366,5,Divorced,30580,9.0,14,1,10.0,2,5,0,3,2016,2.0,4.0,2.0,3,0
53,Travel_Rarely,6,3,Marketing,367,4,Married,23250,7.0,18,1,35.0,1,5,0,4,2015,1.0,4.0,3.0,4,0
53,Travel_Rarely,6,3,Marketing,367,4,Married,23250,7.0,18,1,35.0,1,5,0,4,2016,1.0,4.0,3.0,4,0
45,Travel_Rarely,1,5,Technical Degree,368,2,Divorced,20880,4.0,15,3,18.0,2,5,0,2,2015,4.0,1.0,3.0,3,0
45,Travel_Rarely,1,5,Technical Degree,368,2,Divorced,20880,4.0,15,3,18.0,2,5,0,2,2016,4.0,1.0,3.0,3,0
32,Travel_Rarely,10,3,Marketing,369,1,Married,30720,5.0,12,0,9.0,4,5,1,3,2015,3.0,3.0,2.0,1,0
32,Travel_Rarely,10,3,Marketing,369,1,Married,30720,5.0,12,0,9.0,4,5,1,3,2016,3.0,3.0,2.0,1,0
52,Travel_Frequently,1,1,Life Sciences,370,2,Married,50060,3.0,16,1,31.0,2,9,0,0,2015,3.0,4.0,3.0,3,0
52,Travel_Frequently,1,1,Life Sciences,370,2,Married,50060,3.0,16,1,31.0,2,9,0,0,2016,3.0,4.0,3.0,3,0
37,Travel_Rarely,24,2,Life Sciences,371,4,Divorced,42570,4.0,15,0,9.0,2,1,0,0,2015,4.0,3.0,3.0,3,0
37,Travel_Rarely,24,2,Life Sciences,371,4,Divorced,42570,4.0,15,0,9.0,2,1,0,0,2016,4.0,3.0,3.0,3,0
28,Travel_Rarely,21,4,Life Sciences,372,1,Divorced,25000,1.0,16,2,6.0,3,5,0,4,2015,2.0,4.0,3.0,3,0
28,Travel_Rarely,21,4,Life Sciences,372,1,Divorced,25000,1.0,16,2,6.0,3,5,0,4,2016,2.0,4.0,3.0,3,0
22,Travel_Rarely,2,2,Life Sciences,373,1,Married,11020,6.0,19,0,4.0,3,2,2,2,2015,4.0,4.0,1.0,2,0
22,Travel_Rarely,2,2,Life Sciences,373,1,Married,11020,6.0,19,0,4.0,3,2,2,2,2016,4.0,4.0,1.0,2,0
44,Travel_Rarely,22,3,Medical,374,1,Married,104530,2.0,11,1,10.0,2,3,0,2,2015,1.0,4.0,2.0,3,0
44,Travel_Rarely,22,3,Medical,374,1,Married,104530,2.0,11,1,10.0,2,3,0,2,2016,1.0,4.0,2.0,3,0
42,Travel_Frequently,13,4,Life Sciences,375,2,Single,22880,5.0,16,1,8.0,4,2,2,2,2015,2.0,4.0,3.0,2,0
42,Travel_Frequently,13,4,Life Sciences,375,2,Single,22880,5.0,16,1,8.0,4,2,2,2,2016,2.0,4.0,3.0,2,0
36,Travel_Rarely,14,3,Other,376,2,Married,39290,0.0,24,0,6.0,6,5,0,3,2015,1.0,1.0,3.0,2,0
36,Travel_Rarely,14,3,Other,376,2,Married,39290,0.0,24,0,6.0,6,5,0,3,2016,1.0,1.0,3.0,2,0
25,Travel_Rarely,11,3,Life Sciences,377,1,Married,23110,1.0,11,1,5.0,2,5,0,3,2015,3.0,1.0,3.0,3,0
25,Travel_Rarely,11,3,Life Sciences,377,1,Married,23110,1.0,11,1,5.0,2,5,0,3,2016,3.0,1.0,3.0,3,0
35,Travel_Rarely,9,2,Life Sciences,378,1,Married,31400,1.0,13,1,17.0,2,17,5,15,2015,4.0,3.0,3.0,2,0
35,Travel_Rarely,9,2,Life Sciences,378,1,Married,31400,1.0,13,1,17.0,2,17,5,15,2016,4.0,3.0,3.0,2,0
35,Travel_Frequently,8,2,Marketing,379,1,Divorced,36900,1.0,13,1,10.0,2,10,7,8,2015,4.0,2.0,2.0,4,1
32,Non-Travel,21,3,Life Sciences,380,1,Divorced,44500,0.0,13,0,4.0,3,3,0,2,2015,4.0,4.0,3.0,3,0
32,Non-Travel,21,3,Life Sciences,380,1,Divorced,44500,0.0,13,0,4.0,3,3,0,2,2016,4.0,4.0,3.0,3,0
25,Travel_Rarely,5,3,Marketing,381,4,Married,27560,1.0,12,2,5.0,2,5,0,3,2015,3.0,1.0,4.0,3,0
25,Travel_Rarely,5,3,Marketing,381,4,Married,27560,1.0,12,2,5.0,2,5,0,3,2016,3.0,1.0,4.0,3,0
49,Travel_Rarely,9,3,Technical Degree,382,2,Married,190330,2.0,18,1,7.0,5,4,0,2,2015,3.0,1.0,3.0,3,0
49,Travel_Rarely,9,3,Technical Degree,382,2,Married,190330,2.0,18,1,7.0,5,4,0,2,2016,3.0,1.0,3.0,3,0
24,Non-Travel,2,5,Technical Degree,383,2,Married,187220,0.0,22,1,6.0,3,5,3,4,2015,1.0,4.0,2.0,3,0
24,Non-Travel,2,5,Technical Degree,383,2,Married,187220,0.0,22,1,6.0,3,5,3,4,2016,1.0,4.0,2.0,3,0
32,Travel_Frequently,12,5,Medical,384,1,Married,95470,1.0,13,1,10.0,3,10,5,3,2015,2.0,2.0,3.0,2,0
32,Travel_Frequently,12,5,Medical,384,1,Married,95470,1.0,13,1,10.0,3,10,5,3,2016,2.0,2.0,3.0,2,0
38,Travel_Rarely,22,2,Medical,385,1,Married,137340,0.0,13,0,3.0,3,2,1,2,2015,2.0,2.0,3.0,4,0
38,Travel_Rarely,22,2,Medical,385,1,Married,137340,0.0,13,0,3.0,3,2,1,2,2016,2.0,2.0,3.0,4,0
42,Travel_Rarely,18,1,Technical Degree,386,2,Married,199990,2.0,23,1,17.0,6,5,1,3,2015,3.0,4.0,2.0,3,0
42,Travel_Rarely,18,1,Technical Degree,386,2,Married,199990,2.0,23,1,17.0,6,5,1,3,2016,3.0,4.0,2.0,3,0
31,Travel_Rarely,16,3,Life Sciences,387,3,Married,22790,3.0,12,1,8.0,3,6,0,2,2015,4.0,4.0,3.0,3,0
31,Travel_Rarely,16,3,Life Sciences,387,3,Married,22790,3.0,12,1,8.0,3,6,0,2,2016,4.0,4.0,3.0,3,0
29,Travel_Rarely,3,3,Marketing,388,3,Divorced,59160,6.0,12,0,5.0,2,3,0,2,2015,2.0,3.0,3.0,3,1
53,Travel_Rarely,9,3,Life Sciences,389,1,Married,20890,5.0,16,0,28.0,2,2,2,2,2015,1.0,4.0,3.0,2,0
53,Travel_Rarely,9,3,Life Sciences,389,1,Married,20890,5.0,16,0,28.0,2,2,2,2,2016,1.0,4.0,3.0,2,0
35,Travel_Rarely,1,3,Life Sciences,390,3,Married,167920,3.0,12,1,16.0,3,13,4,8,2015,4.0,2.0,3.0,4,0
35,Travel_Rarely,1,3,Life Sciences,390,3,Married,167920,3.0,12,1,16.0,3,13,4,8,2016,4.0,2.0,3.0,4,0
37,Travel_Frequently,13,4,Life Sciences,391,3,Married,35640,5.0,11,0,10.0,1,5,0,0,2015,3.0,4.0,3.0,1,0
37,Travel_Frequently,13,4,Life Sciences,391,3,Married,35640,5.0,11,0,10.0,1,5,0,0,2016,3.0,4.0,3.0,1,0
53,Travel_Rarely,1,1,Medical,392,1,Single,44250,6.0,22,1,33.0,2,12,3,8,2015,4.0,4.0,3.0,4,0
53,Travel_Rarely,1,1,Medical,392,1,Single,44250,6.0,22,1,33.0,2,12,3,8,2016,4.0,4.0,3.0,4,0
43,Travel_Frequently,1,3,Medical,393,1,Married,52650,4.0,11,1,12.0,4,5,2,2,2015,4.0,4.0,2.0,3,0
43,Travel_Frequently,1,3,Medical,393,1,Married,52650,4.0,11,1,12.0,4,5,2,2,2016,4.0,4.0,2.0,3,0
47,Travel_Rarely,15,4,Marketing,394,3,Married,65530,0.0,15,0,8.0,2,7,7,7,2015,3.0,4.0,3.0,3,0
47,Travel_Rarely,15,4,Marketing,394,3,Married,65530,0.0,15,0,8.0,2,7,7,7,2016,3.0,4.0,3.0,3,0
37,Non-Travel,1,5,Medical,395,2,Single,62610,1.0,12,0,10.0,1,10,0,9,2015,1.0,2.0,3.0,3,0
37,Non-Travel,1,5,Medical,395,2,Single,62610,1.0,12,0,10.0,1,10,0,9,2016,1.0,2.0,3.0,3,0
50,Non-Travel,17,3,Medical,396,1,Divorced,42980,1.0,20,1,31.0,6,31,14,7,2015,1.0,1.0,3.0,3,0
50,Non-Travel,17,3,Medical,396,1,Divorced,42980,1.0,20,1,31.0,6,31,14,7,2016,1.0,1.0,3.0,3,0
39,Travel_Rarely,1,3,Other,397,3,Married,68040,8.0,14,1,13.0,3,5,0,4,2015,4.0,4.0,3.0,2,0
39,Travel_Rarely,1,3,Other,397,3,Married,68040,8.0,14,1,13.0,3,5,0,4,2016,4.0,4.0,3.0,2,0
33,Travel_Rarely,7,3,Life Sciences,398,2,Divorced,38150,3.0,11,1,7.0,3,4,0,3,2015,4.0,2.0,4.0,3,0
33,Travel_Rarely,7,3,Life Sciences,398,2,Divorced,38150,3.0,11,1,7.0,3,4,0,3,2016,4.0,2.0,4.0,3,0
32,Travel_Rarely,9,1,Medical,399,1,Single,27410,1.0,15,1,1.0,5,1,0,1,2015,1.0,4.0,1.0,2,1
29,Travel_Rarely,5,4,Life Sciences,400,4,Divorced,66730,6.0,12,1,8.0,2,4,0,3,2015,1.0,4.0,3.0,4,0
29,Travel_Rarely,5,4,Life Sciences,400,4,Divorced,66730,6.0,12,1,8.0,2,4,0,3,2016,1.0,4.0,3.0,4,0
44,Travel_Rarely,26,2,Life Sciences,401,2,Married,76390,1.0,14,0,8.0,6,8,7,1,2015,2.0,1.0,3.0,3,0
44,Travel_Rarely,26,2,Life Sciences,401,2,Married,76390,1.0,14,0,8.0,6,8,7,1,2016,2.0,1.0,3.0,3,0
28,Travel_Rarely,24,5,Life Sciences,402,1,Single,23280,1.0,11,2,4.0,3,4,0,2,2015,1.0,4.0,3.0,3,0
28,Travel_Rarely,24,5,Life Sciences,402,1,Single,23280,1.0,11,2,4.0,3,4,0,2,2016,1.0,4.0,3.0,3,0
58,Travel_Frequently,9,2,Technical Degree,403,1,Divorced,21530,9.0,11,0,3.0,3,1,0,0,2015,4.0,4.0,2.0,3,1
43,Travel_Rarely,7,4,Marketing,404,2,Divorced,48760,4.0,16,2,4.0,4,1,0,0,2015,1.0,2.0,4.0,3,0
43,Travel_Rarely,7,4,Marketing,404,2,Divorced,48760,4.0,16,2,4.0,4,1,0,0,2016,1.0,2.0,4.0,3,0
20,Travel_Rarely,11,3,Medical,405,2,Single,93960,1.0,12,0,2.0,6,2,0,2,2015,3.0,3.0,2.0,1,1
21,Travel_Rarely,1,3,Medical,406,2,Single,104000,1.0,13,1,1.0,2,1,0,0,2015,3.0,4.0,2.0,3,1
36,Travel_Rarely,26,4,Medical,407,1,Married,84740,0.0,14,0,17.0,3,16,4,11,2015,3.0,4.0,2.0,3,0
36,Travel_Rarely,26,4,Medical,407,1,Married,84740,0.0,14,0,17.0,3,16,4,11,2016,3.0,4.0,2.0,3,0
47,Travel_Rarely,2,3,Life Sciences,408,2,Single,99810,1.0,21,1,3.0,3,3,1,2,2015,4.0,4.0,2.0,3,0
47,Travel_Rarely,2,3,Life Sciences,408,2,Single,99810,1.0,21,1,3.0,3,3,1,2,2016,4.0,4.0,2.0,3,0
22,Travel_Rarely,15,4,Life Sciences,409,1,Married,124900,0.0,13,0,4.0,3,3,0,2,2015,2.0,3.0,4.0,3,1
41,Travel_Rarely,23,3,Life Sciences,410,2,Divorced,26570,4.0,11,0,10.0,3,7,1,0,2015,2.0,4.0,2.0,4,1
28,Travel_Rarely,10,3,Life Sciences,411,3,Divorced,135910,5.0,20,1,6.0,2,2,2,2,2015,3.0,3.0,3.0,3,0
28,Travel_Rarely,10,3,Life Sciences,411,3,Divorced,135910,5.0,20,1,6.0,2,2,2,2,2016,3.0,3.0,3.0,3,0
39,Travel_Rarely,10,4,Life Sciences,412,4,Married,66960,7.0,11,0,8.0,3,2,2,2,2015,4.0,1.0,1.0,3,1
27,Travel_Rarely,1,3,Medical,413,1,Single,20580,1.0,14,1,1.0,5,1,0,0,2015,2.0,3.0,3.0,3,0
27,Travel_Rarely,1,3,Medical,413,1,Single,20580,1.0,14,1,1.0,5,1,0,0,2016,2.0,3.0,3.0,3,0
34,Travel_Rarely,12,2,Technical Degree,414,2,Divorced,88650,1.0,11,1,1.0,0,1,1,0,2015,2.0,2.0,3.0,3,0
34,Travel_Rarely,12,2,Technical Degree,414,2,Divorced,88650,1.0,11,1,1.0,0,1,1,0,2016,2.0,2.0,3.0,3,0
42,Travel_Rarely,11,1,Technical Degree,415,2,Single,59400,7.0,16,0,10.0,2,5,0,3,2015,3.0,3.0,3.0,2,0
42,Travel_Rarely,11,1,Technical Degree,415,2,Single,59400,7.0,16,0,10.0,2,5,0,3,2016,3.0,3.0,3.0,2,0
33,Travel_Rarely,2,3,Marketing,416,1,Single,59140,3.0,16,1,6.0,4,3,0,2,2015,3.0,1.0,3.0,3,0
33,Travel_Rarely,2,3,Marketing,416,1,Single,59140,3.0,16,1,6.0,4,3,0,2,2016,3.0,1.0,3.0,3,0
58,Travel_Rarely,2,4,Life Sciences,417,1,Divorced,26220,2.0,23,0,24.0,3,6,0,4,2015,3.0,2.0,3.0,3,0
58,Travel_Rarely,2,4,Life Sciences,417,1,Divorced,26220,2.0,23,0,24.0,3,6,0,4,2016,3.0,2.0,3.0,3,0
31,Travel_Rarely,1,3,Life Sciences,418,1,Married,121850,3.0,14,0,13.0,2,7,5,2,2015,2.0,3.0,4.0,3,0
31,Travel_Rarely,1,3,Life Sciences,418,1,Married,121850,3.0,14,0,13.0,2,7,5,2,2016,2.0,3.0,4.0,3,0
35,Travel_Rarely,2,1,Life Sciences,419,3,Married,106090,1.0,22,0,10.0,3,10,0,7,2015,4.0,4.0,1.0,3,0
35,Travel_Rarely,2,1,Life Sciences,419,3,Married,106090,1.0,22,0,10.0,3,10,0,7,2016,4.0,4.0,1.0,3,0
49,Travel_Rarely,25,2,Life Sciences,420,2,Married,43450,4.0,15,0,29.0,3,26,1,7,2015,1.0,2.0,2.0,2,0
49,Travel_Rarely,25,2,Life Sciences,420,2,Married,43450,4.0,15,0,29.0,3,26,1,7,2016,1.0,2.0,2.0,2,0
48,Travel_Rarely,1,4,Medical,421,1,Married,21770,4.0,18,0,13.0,4,0,0,0,2015,4.0,3.0,2.0,3,0
48,Travel_Rarely,1,4,Medical,421,1,Married,21770,4.0,18,0,13.0,4,0,0,0,2016,4.0,3.0,2.0,3,0
31,Non-Travel,1,2,Technical Degree,422,2,Married,27930,1.0,16,0,9.0,4,9,0,0,2015,4.0,3.0,2.0,3,0
31,Non-Travel,1,2,Technical Degree,422,2,Married,27930,1.0,16,0,9.0,4,9,0,0,2016,4.0,3.0,2.0,3,0
36,Travel_Rarely,2,4,Technical Degree,423,1,Single,79180,2.0,12,2,8.0,3,6,0,1,2015,2.0,4.0,3.0,2,0
36,Travel_Rarely,2,4,Technical Degree,423,1,Single,79180,2.0,12,2,8.0,3,6,0,1,2016,2.0,4.0,3.0,2,0
38,Travel_Rarely,6,3,Other,424,2,Married,87890,1.0,11,3,15.0,4,15,5,11,2015,4.0,1.0,3.0,3,0
38,Travel_Rarely,6,3,Other,424,2,Married,87890,1.0,11,3,15.0,4,15,5,11,2016,4.0,1.0,3.0,3,0
32,Non-Travel,18,3,Marketing,425,1,Married,23890,6.0,12,1,5.0,4,3,0,2,2015,3.0,2.0,3.0,2,0
32,Non-Travel,18,3,Marketing,425,1,Married,23890,6.0,12,1,5.0,4,3,0,2,2016,3.0,2.0,3.0,2,0
25,Travel_Rarely,1,2,Life Sciences,426,1,Married,32120,1.0,15,1,1.0,3,1,0,0,2015,3.0,2.0,3.0,2,1
40,Travel_Rarely,1,4,Medical,427,2,Divorced,192320,2.0,14,1,11.0,3,1,0,0,2015,1.0,2.0,2.0,3,0
40,Travel_Rarely,1,4,Medical,427,2,Divorced,192320,2.0,14,1,11.0,3,1,0,0,2016,1.0,2.0,2.0,3,0
26,Travel_Frequently,11,3,Marketing,428,2,Single,22670,1.0,19,3,7.0,2,7,0,7,2015,3.0,1.0,3.0,2,0
26,Travel_Frequently,11,3,Marketing,428,2,Single,22670,1.0,19,3,7.0,2,7,0,7,2016,3.0,1.0,3.0,2,0
41,Travel_Rarely,1,4,Medical,429,1,Single,195170,2.0,13,0,20.0,5,18,2,17,2015,4.0,1.0,3.0,3,0
41,Travel_Rarely,1,4,Medical,429,1,Single,195170,2.0,13,0,20.0,5,18,2,17,2016,4.0,1.0,3.0,3,0
36,Travel_Rarely,9,3,Life Sciences,430,2,Single,24360,4.0,13,0,16.0,3,11,3,9,2015,3.0,3.0,3.0,1,0
36,Travel_Rarely,9,3,Life Sciences,430,2,Single,24360,4.0,13,0,16.0,3,11,3,9,2016,3.0,3.0,3.0,1,0
19,Travel_Rarely,15,3,Life Sciences,431,2,Single,160640,1.0,15,1,1.0,3,1,0,0,2015,4.0,2.0,4.0,3,1
20,Travel_Rarely,29,3,Life Sciences,432,3,Single,27070,1.0,11,0,1.0,2,1,0,0,2015,1.0,1.0,3.0,3,1
31,Travel_Rarely,1,4,Life Sciences,433,4,Married,190680,0.0,12,0,10.0,1,9,8,5,2015,4.0,4.0,1.0,3,0
31,Travel_Rarely,1,4,Life Sciences,433,4,Married,190680,0.0,12,0,10.0,1,9,8,5,2016,4.0,4.0,1.0,3,0
40,Travel_Frequently,1,3,Marketing,434,1,Divorced,39310,8.0,19,0,3.0,2,1,0,0,2015,4.0,2.0,3.0,2,0
40,Travel_Frequently,1,3,Marketing,434,1,Divorced,39310,8.0,19,0,3.0,2,1,0,0,2016,4.0,2.0,3.0,2,0
32,Travel_Rarely,24,3,Life Sciences,435,4,Married,37300,1.0,25,1,8.0,4,8,6,3,2015,3.0,1.0,4.0,3,0
32,Travel_Rarely,24,3,Life Sciences,435,4,Married,37300,1.0,25,1,8.0,4,8,6,3,2016,3.0,1.0,4.0,3,0
36,Travel_Rarely,10,3,Medical,436,3,Married,22320,1.0,12,1,16.0,2,16,3,7,2015,3.0,4.0,3.0,3,1
33,Travel_Rarely,1,4,Medical,437,4,Single,44650,0.0,13,0,6.0,3,5,1,4,2015,2.0,4.0,3.0,3,0
33,Travel_Rarely,1,4,Medical,437,4,Single,44650,0.0,13,0,6.0,3,5,1,4,2016,2.0,4.0,3.0,3,0
37,Travel_Rarely,10,4,Marketing,438,3,Married,30720,5.0,14,0,17.0,3,14,11,7,2015,1.0,3.0,1.0,2,1
45,Non-Travel,8,1,Life Sciences,439,2,Married,33190,1.0,12,1,9.0,3,9,0,8,2015,3.0,2.0,2.0,3,0
45,Non-Travel,8,1,Life Sciences,439,2,Married,33190,1.0,12,1,9.0,3,9,0,8,2016,3.0,2.0,2.0,3,0
29,Travel_Frequently,29,1,Life Sciences,440,1,Married,192020,1.0,12,0,3.0,5,3,0,2,2015,3.0,4.0,3.0,3,0
29,Travel_Frequently,29,1,Life Sciences,440,1,Married,192020,1.0,12,0,3.0,5,3,0,2,2016,3.0,4.0,3.0,3,0
35,Travel_Rarely,1,3,Human Resources,441,3,Married,136750,1.0,15,3,5.0,5,5,1,0,2015,3.0,3.0,3.0,2,0
35,Travel_Rarely,1,3,Human Resources,441,3,Married,136750,1.0,15,3,5.0,5,5,1,0,2016,3.0,3.0,3.0,2,0
52,Travel_Rarely,5,4,Other,442,1,Married,29110,2.0,17,2,26.0,3,9,7,8,2015,4.0,4.0,2.0,3,0
52,Travel_Rarely,5,4,Other,442,1,Married,29110,2.0,17,2,26.0,3,9,7,8,2016,4.0,4.0,2.0,3,0
58,Travel_Rarely,9,2,Medical,443,4,Single,59570,4.0,14,1,7.0,2,1,0,0,2015,4.0,3.0,3.0,1,1
53,Travel_Rarely,9,3,Technical Degree,444,1,Divorced,39200,6.0,16,1,22.0,3,17,15,2,2015,3.0,3.0,4.0,3,0
53,Travel_Rarely,9,3,Technical Degree,444,1,Divorced,39200,6.0,16,1,22.0,3,17,15,2,2016,3.0,3.0,4.0,3,0
30,Travel_Rarely,3,4,Marketing,445,1,Divorced,64340,5.0,14,1,10.0,3,8,7,7,2015,3.0,3.0,4.0,2,0
30,Travel_Rarely,3,4,Marketing,445,1,Divorced,64340,5.0,14,1,10.0,3,8,7,7,2016,3.0,3.0,4.0,2,0
38,Non-Travel,4,3,Life Sciences,446,2,Single,100480,1.0,23,1,6.0,2,5,1,3,2015,3.0,4.0,3.0,3,0
38,Non-Travel,4,3,Life Sciences,446,2,Single,100480,1.0,23,1,6.0,2,5,1,3,2016,3.0,4.0,3.0,3,0
35,Travel_Rarely,1,2,Life Sciences,447,2,Divorced,109380,6.0,14,2,12.0,2,10,0,8,2015,4.0,4.0,3.0,1,0
35,Travel_Rarely,1,2,Life Sciences,447,2,Divorced,109380,6.0,14,2,12.0,2,10,0,8,2016,4.0,4.0,3.0,1,0
39,Travel_Rarely,1,1,Marketing,448,2,Single,23400,0.0,11,1,9.0,2,8,0,7,2015,1.0,3.0,3.0,2,0
39,Travel_Rarely,1,1,Marketing,448,2,Single,23400,0.0,11,1,9.0,2,8,0,7,2016,1.0,3.0,3.0,2,0
40,Non-Travel,2,4,Life Sciences,449,1,Single,65450,4.0,15,0,22.0,2,1,0,0,2015,2.0,2.0,2.0,3,1
47,Travel_Frequently,7,4,Life Sciences,450,3,Divorced,69310,1.0,11,0,20.0,3,19,2,7,2015,3.0,3.0,4.0,3,0
47,Travel_Frequently,7,4,Life Sciences,450,3,Divorced,69310,1.0,11,0,20.0,3,19,2,7,2016,3.0,3.0,4.0,3,0
36,Non-Travel,28,1,Life Sciences,451,2,Divorced,48980,4.0,13,1,12.0,3,7,0,7,2015,1.0,4.0,3.0,3,0
36,Non-Travel,28,1,Life Sciences,451,2,Divorced,48980,4.0,13,1,12.0,3,7,0,7,2016,1.0,4.0,3.0,3,0
31,Non-Travel,28,4,Medical,452,2,Single,25930,0.0,21,0,4.0,2,3,1,2,2015,3.0,1.0,3.0,3,1
33,Non-Travel,15,3,Other,453,4,Single,194360,1.0,19,2,10.0,4,10,6,0,2015,4.0,3.0,3.0,3,0
33,Non-Travel,15,3,Other,453,4,Single,194360,1.0,19,2,10.0,4,10,6,0,2016,4.0,3.0,3.0,3,0
29,Travel_Rarely,3,5,Life Sciences,454,1,Single,27230,6.0,11,1,3.0,2,0,0,0,2015,4.0,1.0,3.0,2,1
33,Travel_Rarely,2,2,Technical Degree,455,2,Single,34790,3.0,12,0,5.0,3,3,0,2,2015,2.0,4.0,3.0,3,0
33,Travel_Rarely,2,2,Technical Degree,455,2,Single,34790,3.0,12,0,5.0,3,3,0,2,2016,2.0,4.0,3.0,3,0
45,Travel_Rarely,26,1,Medical,456,3,Divorced,27940,3.0,19,1,8.0,2,5,0,2,2015,4.0,4.0,3.0,3,0
45,Travel_Rarely,26,1,Medical,456,3,Divorced,27940,3.0,19,1,8.0,2,5,0,2,2016,4.0,4.0,3.0,3,0
50,Travel_Rarely,10,1,Life Sciences,457,1,Divorced,52490,9.0,21,2,32.0,2,5,1,3,2015,4.0,4.0,2.0,2,0
50,Travel_Rarely,10,1,Life Sciences,457,1,Divorced,52490,9.0,21,2,32.0,2,5,1,3,2016,4.0,4.0,2.0,2,0
33,Travel_Frequently,1,3,Marketing,458,2,Married,21760,1.0,14,1,6.0,2,6,1,2,2015,3.0,2.0,3.0,2,0
33,Travel_Frequently,1,3,Marketing,458,2,Married,21760,1.0,14,1,6.0,2,6,1,2,2016,3.0,2.0,3.0,2,0
41,Travel_Frequently,11,3,Other,459,1,Divorced,168720,2.0,15,1,21.0,2,18,0,11,2015,1.0,3.0,4.0,3,0
41,Travel_Frequently,11,3,Other,459,1,Divorced,168720,2.0,15,1,21.0,2,18,0,11,2016,1.0,3.0,4.0,3,0
27,Travel_Rarely,20,4,Other,460,2,Married,34850,9.0,17,2,4.0,2,2,2,2,2015,3.0,2.0,3.0,3,0
27,Travel_Rarely,20,4,Other,460,2,Married,34850,9.0,17,2,4.0,2,2,2,2,2016,3.0,2.0,3.0,3,0
45,Non-Travel,2,3,Medical,461,1,Married,66440,1.0,12,0,9.0,3,9,0,8,2015,4.0,1.0,3.0,4,0
45,Non-Travel,2,3,Medical,461,1,Married,66440,1.0,12,0,9.0,3,9,0,8,2016,4.0,1.0,3.0,4,0
47,Travel_Rarely,18,4,Medical,462,2,Single,55820,1.0,16,0,9.0,3,9,0,7,2015,4.0,4.0,3.0,3,0
47,Travel_Rarely,18,4,Medical,462,2,Single,55820,1.0,16,0,9.0,3,9,0,7,2016,4.0,4.0,3.0,3,0
30,Travel_Rarely,2,3,Life Sciences,463,2,Married,40000,4.0,12,0,7.0,5,5,0,1,2015,1.0,3.0,3.0,2,1
50,Travel_Rarely,1,3,Technical Degree,464,2,Married,134960,3.0,18,1,22.0,3,12,1,5,2015,4.0,3.0,3.0,3,0
50,Travel_Rarely,1,3,Technical Degree,464,2,Married,134960,3.0,18,1,22.0,3,12,1,5,2016,4.0,3.0,3.0,3,0
38,Travel_Frequently,13,3,Technical Degree,465,1,Married,32100,0.0,17,2,3.0,5,2,0,2,2015,3.0,3.0,2.0,2,0
38,Travel_Frequently,13,3,Technical Degree,465,1,Married,32100,0.0,17,2,3.0,5,2,0,2,2016,3.0,3.0,2.0,2,0
46,Travel_Rarely,28,3,Medical,466,3,Divorced,190450,6.0,11,3,13.0,2,8,0,7,2015,4.0,3.0,3.0,3,0
46,Travel_Rarely,28,3,Medical,466,3,Divorced,190450,6.0,11,3,13.0,2,8,0,7,2016,4.0,3.0,3.0,3,0
24,Travel_Rarely,28,3,Life Sciences,467,1,Divorced,118490,1.0,16,1,5.0,3,4,3,2,2015,4.0,3.0,3.0,3,0
24,Travel_Rarely,28,3,Life Sciences,467,1,Divorced,118490,1.0,16,1,5.0,3,4,3,2,2016,4.0,3.0,3.0,3,0
35,Travel_Rarely,24,3,Medical,468,3,Divorced,20700,1.0,13,3,5.0,1,4,0,2,2015,3.0,2.0,1.0,2,1
31,Travel_Frequently,5,2,Technical Degree,469,2,Married,65020,1.0,12,0,4.0,3,4,0,3,2015,3.0,1.0,3.0,3,0
31,Travel_Frequently,5,2,Technical Degree,469,2,Married,65020,1.0,12,0,4.0,3,4,0,3,2016,3.0,1.0,3.0,3,0
18,Non-Travel,5,4,Other,470,2,Single,32300,1.0,12,1,0.0,3,0,0,0,2015,2.0,4.0,3.0,3,0
18,Non-Travel,5,4,Other,470,2,Single,32300,1.0,12,1,0.0,3,0,0,0,2016,2.0,4.0,3.0,3,0
54,Travel_Rarely,23,3,Medical,471,1,Married,136030,8.0,13,1,22.0,2,10,0,8,2015,3.0,3.0,3.0,3,0
54,Travel_Rarely,23,3,Medical,471,1,Married,136030,8.0,13,1,22.0,2,10,0,8,2016,3.0,3.0,3.0,3,0
35,Travel_Rarely,6,4,Medical,472,1,Divorced,119960,1.0,19,2,16.0,3,16,10,1,2015,3.0,3.0,2.0,3,0
35,Travel_Rarely,6,4,Medical,472,1,Divorced,119960,1.0,19,2,16.0,3,16,10,1,2016,3.0,3.0,2.0,3,0
30,Travel_Rarely,4,3,Life Sciences,473,5,Married,56050,0.0,12,1,9.0,0,8,1,7,2015,2.0,1.0,2.0,2,0
30,Travel_Rarely,4,3,Life Sciences,473,5,Married,56050,0.0,12,1,9.0,0,8,1,7,2016,2.0,1.0,2.0,2,0
20,Travel_Rarely,2,2,Life Sciences,474,2,Single,63970,1.0,17,1,1.0,3,1,0,0,2015,4.0,1.0,3.0,3,1
30,Travel_Frequently,8,4,Medical,475,1,Single,191440,0.0,11,0,4.0,3,3,1,2,2015,2.0,2.0,3.0,3,1
