EmployeeID,JobInvolvement,PerformanceRating,SurveyDate
687,2,3,2016-12-31
688,2,4,2016-12-31
5099,2,3,2016-12-31
5100,3,3,2016-12-31
691,2,3,2016-12-31
692,3,3,2016-12-31
693,2,3,2016-12-31
694,3,3,2016-12-31
5105,3,3,2016-12-31
5106,3,3,2016-12-31
697,2,3,2016-12-31
698,3,3,2016-12-31
699,3,3,2016-12-31
700,3,3,2016-12-31
701,3,4,2016-12-31
702,2,3,2016-12-31
703,2,3,2016-12-31
704,2,3,2016-12-31
705,3,3,2016-12-31
706,2,3,2016-12-31
707,4,3,2016-12-31
708,3,3,2016-12-31
5119,4,3,2016-12-31
710,1,4,2016-12-31
711,3,3,2016-12-31
712,2,4,2016-12-31
713,3,3,2016-12-31
714,3,3,2016-12-31
715,3,4,2016-12-31
716,2,3,2016-12-31
717,4,3,2016-12-31
5128,4,3,2016-12-31
719,3,3,2016-12-31
720,3,3,2016-12-31
721,2,3,2016-12-31
722,4,3,2016-12-31
5133,1,3,2016-12-31
5134,3,3,2016-12-31
725,2,3,2016-12-31
726,3,4,2016-12-31
727,3,3,2016-12-31
5138,2,3,2016-12-31
729,3,3,2016-12-31
730,2,3,2016-12-31
731,3,3,2016-12-31
732,4,3,2016-12-31
733,3,3,2016-12-31
734,3,3,2016-12-31
735,3,3,2016-12-31
736,2,3,2016-12-31
737,3,3,2016-12-31
738,3,3,2016-12-31
739,3,3,2016-12-31
5150,4,3,2016-12-31
741,3,4,2016-12-31
742,3,3,2016-12-31
743,3,3,2016-12-31
744,3,3,2016-12-31
745,3,3,2016-12-31
746,1,3,2016-12-31
747,2,4,2016-12-31
748,2,3,2016-12-31
5159,3,3,2016-12-31
5160,3,3,2016-12-31
751,2,3,2016-12-31
752,3,3,2016-12-31
753,3,3,2016-12-31
754,3,3,2016-12-31
5165,3,3,2016-12-31
756,3,3,2016-12-31
757,3,3,2016-12-31
758,4,3,2016-12-31
5169,1,3,2016-12-31
760,3,3,2016-12-31
761,2,3,2016-12-31
762,3,3,2016-12-31
763,3,3,2016-12-31
5174,2,3,2016-12-31
765,3,4,2016-12-31
766,3,3,2016-12-31
767,3,3,2016-12-31
768,3,3,2016-12-31
769,3,3,2016-12-31
770,3,3,2016-12-31
771,3,3,2016-12-31
772,2,3,2016-12-31
773,3,3,2016-12-31
5184,3,3,2016-12-31
5185,2,3,2016-12-31
5186,3,3,2016-12-31
777,3,3,2016-12-31
778,3,3,2016-12-31
5189,3,4,2016-12-31
780,3,3,2016-12-31
781,3,3,2016-12-31
5192,3,3,2016-12-31
783,2,3,2016-12-31
784,3,3,2016-12-31
785,2,3,2016-12-31
786,3,4,2016-12-31
787,1,3,2016-12-31
788,3,3,2016-12-31
789,4,3,2016-12-31
790,3,3,2016-12-31
791,3,3,2016-12-31
792,3,4,2016-12-31
793,3,4,2016-12-31
794,3,3,2016-12-31
795,3,3,2016-12-31
796,2,3,2016-12-31
797,3,3,2016-12-31
798,3,4,2016-12-31
5209,3,4,2016-12-31
5210,3,3,2016-12-31
5211,3,3,2016-12-31
802,2,3,2016-12-31
5213,2,3,2016-12-31
804,1,3,2016-12-31
805,2,4,2016-12-31
806,3,3,2016-12-31
807,3,3,2016-12-31
808,3,3,2016-12-31
809,3,4,2016-12-31
810,2,3,2016-12-31
5221,3,3,2016-12-31
812,2,3,2016-12-31
813,3,3,2016-12-31
814,3,3,2016-12-31
815,1,3,2016-12-31
816,2,3,2016-12-31
817,2,3,2016-12-31
818,2,4,2016-12-31
819,2,3,2016-12-31
5230,3,3,2016-12-31
821,2,3,2016-12-31
822,4,3,2016-12-31
823,2,3,2016-12-31
824,4,3,2016-12-31
825,2,3,2016-12-31
5236,4,3,2016-12-31
827,3,3,2016-12-31
5238,2,3,2016-12-31
829,2,3,2016-12-31
830,3,3,2016-12-31
831,3,3,2016-12-31
832,3,3,2016-12-31
833,4,3,2016-12-31
834,3,3,2016-12-31
835,2,4,2016-12-31
836,3,3,2016-12-31
837,4,3,2016-12-31
838,2,3,2016-12-31
839,3,3,2016-12-31
840,3,3,2016-12-31
841,2,3,2016-12-31
842,4,4,2016-12-31
843,4,3,2016-12-31
844,4,4,2016-12-31
845,2,3,2016-12-31
846,3,3,2016-12-31
847,4,3,2016-12-31
848,2,4,2016-12-31
5259,3,3,2016-12-31
850,3,3,2016-12-31
851,3,3,2016-12-31
852,3,3,2016-12-31
5263,1,3,2016-12-31
5264,3,4,2016-12-31
5265,2,3,2016-12-31
856,3,3,2016-12-31
857,3,3,2016-12-31
858,3,3,2016-12-31
859,2,3,2016-12-31
860,3,3,2016-12-31
861,3,3,2016-12-31
862,4,4,2016-12-31
863,2,3,2016-12-31
864,3,3,2016-12-31
865,2,3,2016-12-31
866,4,3,2016-12-31
867,3,3,2016-12-31
868,3,4,2016-12-31
869,1,3,2016-12-31
870,3,3,2016-12-31
871,3,3,2016-12-31
872,3,3,2016-12-31
873,3,3,2016-12-31
874,3,3,2016-12-31
875,3,3,2016-12-31
876,4,4,2016-12-31
877,2,3,2016-12-31
878,3,3,2016-12-31
5289,3,3,2016-12-31
880,2,3,2016-12-31
881,2,4,2016-12-31
882,3,3,2016-12-31
883,3,4,2016-12-31
884,3,3,2016-12-31
885,3,3,2016-12-31
886,2,3,2016-12-31
887,3,4,2016-12-31
888,3,3,2016-12-31
889,2,3,2016-12-31
890,3,3,2016-12-31
891,3,3,2016-12-31
892,3,3,2016-12-31
893,2,4,2016-12-31
894,3,3,2016-12-31
895,3,3,2016-12-31
5306,2,3,2016-12-31
897,2,3,2016-12-31
898,3,3,2016-12-31
899,3,3,2016-12-31
900,3,3,2016-12-31
901,4,3,2016-12-31
902,3,3,2016-12-31
903,2,3,2016-12-31
904,3,3,2016-12-31
5315,3,3,2016-12-31
906,3,3,2016-12-31
907,2,3,2016-12-31
908,2,3,2016-12-31
909,3,3,2016-12-31
5320,1,3,2016-12-31
911,3,4,2016-12-31
912,1,3,2016-12-31
913,3,4,2016-12-31
5324,3,3,2016-12-31
915,2,3,2016-12-31
916,2,4,2016-12-31
917,2,3,2016-12-31
918,3,3,2016-12-31
919,2,4,2016-12-31
920,2,3,2016-12-31
921,3,3,2016-12-31
922,3,3,2016-12-31
923,3,3,2016-12-31
924,3,3,2016-12-31
925,3,3,2016-12-31
926,3,3,2016-12-31
927,3,3,2016-12-31
928,3,3,2016-12-31
5339,2,3,2016-12-31
930,3,3,2016-12-31
931,2,3,2016-12-31
932,2,3,2016-12-31
933,3,3,2016-12-31
934,2,3,2016-12-31
935,2,3,2016-12-31
936,3,3,2016-12-31
937,2,4,2016-12-31
938,1,3,2016-12-31
939,4,3,2016-12-31
940,3,3,2016-12-31
941,2,3,2016-12-31
942,3,3,2016-12-31
943,2,3,2016-12-31
5354,3,3,2016-12-31
945,3,3,2016-12-31
946,3,3,2016-12-31
5357,1,3,2016-12-31
5358,3,3,2016-12-31
949,3,4,2016-12-31
950,3,3,2016-12-31
951,1,3,2016-12-31
952,2,3,2016-12-31
953,3,3,2016-12-31
954,3,3,2016-12-31
955,3,3,2016-12-31
5366,3,3,2016-12-31
957,4,3,2016-12-31
958,3,3,2016-12-31
959,1,3,2016-12-31
960,3,3,2016-12-31
961,3,3,2016-12-31
962,3,3,2016-12-31
963,1,3,2016-12-31
964,2,3,2016-12-31
5375,2,3,2016-12-31
5376,3,3,2016-12-31
967,3,3,2016-12-31
968,3,4,2016-12-31
969,3,3,2016-12-31
970,3,3,2016-12-31
971,1,3,2016-12-31
972,3,3,2016-12-31
973,2,3,2016-12-31
974,2,3,2016-12-31
975,3,4,2016-12-31
976,3,3,2016-12-31
977,3,3,2016-12-31
978,3,4,2016-12-31
5389,3,4,2016-12-31
5390,3,3,2016-12-31
981,3,3,2016-12-31
982,3,3,2016-12-31
983,2,3,2016-12-31
984,2,3,2016-12-31
985,2,3,2016-12-31
986,3,3,2016-12-31
987,3,3,2016-12-31
988,3,3,2016-12-31
5399,3,3,2016-12-31
990,4,3,2016-12-31
991,2,3,2016-12-31
5402,3,3,2016-12-31
993,3,4,2016-12-31
994,3,3,2016-12-31
995,2,3,2016-12-31
996,3,3,2016-12-31
997,3,3,2016-12-31
5408,1,3,2016-12-31
999,3,3,2016-12-31
5410,3,3,2016-12-31
1001,3,3,2016-12-31
1002,3,3,2016-12-31
1003,3,3,2016-12-31
1004,2,3,2016-12-31
5415,3,3,2016-12-31
1006,3,3,2016-12-31
1007,3,4,2016-12-31
1008,3,3,2016-12-31
1009,3,3,2016-12-31
1010,2,4,2016-12-31
1011,4,3,2016-12-31
1012,3,3,2016-12-31
1013,3,3,2016-12-31
5424,4,3,2016-12-31
1015,2,3,2016-12-31
5426,3,3,2016-12-31
1017,2,3,2016-12-31
1018,3,3,2016-12-31
1019,2,3,2016-12-31
1020,4,3,2016-12-31
1021,2,3,2016-12-31
5432,4,3,2016-12-31
1023,3,3,2016-12-31
5434,3,4,2016-12-31
1025,3,3,2016-12-31
1026,3,3,2016-12-31
1027,2,3,2016-12-31
1028,3,3,2016-12-31
1029,3,3,2016-12-31
1030,3,3,2016-12-31
1031,3,3,2016-12-31
1032,3,3,2016-12-31
5443,4,4,2016-12-31
5444,3,3,2016-12-31
1035,2,3,2016-12-31
1036,3,3,2016-12-31
1037,1,3,2016-12-31
1038,2,3,2016-12-31
1039,3,3,2016-12-31
5450,2,3,2016-12-31
5451,3,3,2016-12-31
1042,3,3,2016-12-31
1043,2,3,2016-12-31
1044,3,3,2016-12-31
1045,2,3,2016-12-31
1046,3,3,2016-12-31
1047,3,3,2016-12-31
1048,2,3,2016-12-31
1049,3,3,2016-12-31
1050,3,3,2016-12-31
1051,1,3,2016-12-31
1052,2,3,2016-12-31
1053,3,3,2016-12-31
1054,3,4,2016-12-31
5465,3,3,2016-12-31
5466,2,3,2016-12-31
1057,2,3,2016-12-31
1058,3,3,2016-12-31
1059,3,4,2016-12-31
1060,3,3,2016-12-31
1061,3,3,2016-12-31
1062,3,3,2016-12-31
1063,3,3,2016-12-31
1064,2,3,2016-12-31
1065,3,4,2016-12-31
1066,2,3,2016-12-31
1067,3,3,2016-12-31
1068,3,3,2016-12-31
5479,3,3,2016-12-31
1070,3,3,2016-12-31
1071,4,3,2016-12-31
1072,3,4,2016-12-31
1073,2,3,2016-12-31
1074,2,3,2016-12-31
5485,2,3,2016-12-31
5486,4,4,2016-12-31
1077,3,4,2016-12-31
1078,3,3,2016-12-31
1079,3,3,2016-12-31
1080,4,3,2016-12-31
5491,3,3,2016-12-31
5492,3,3,2016-12-31
1083,2,3,2016-12-31
1084,3,3,2016-12-31
1085,3,3,2016-12-31
1086,2,3,2016-12-31
1087,4,3,2016-12-31
1088,2,4,2016-12-31
1089,2,3,2016-12-31
1090,1,3,2016-12-31
1091,3,3,2016-12-31
1092,2,3,2016-12-31
1093,2,4,2016-12-31
1094,4,3,2016-12-31
1095,3,3,2016-12-31
5506,3,3,2016-12-31
5507,3,4,2016-12-31
1098,3,3,2016-12-31
1099,3,3,2016-12-31
1100,3,3,2016-12-31
1101,2,4,2016-12-31
1102,3,3,2016-12-31
1103,4,4,2016-12-31
1104,4,3,2016-12-31
1105,3,3,2016-12-31
1106,3,3,2016-12-31
1107,3,3,2016-12-31
5518,3,3,2016-12-31
1109,3,3,2016-12-31
1110,3,3,2016-12-31
1111,3,3,2016-12-31
5522,3,3,2016-12-31
1113,3,3,2016-12-31
1114,3,3,2016-12-31
1115,3,3,2016-12-31
1116,3,3,2016-12-31
1117,3,4,2016-12-31
5528,3,3,2016-12-31
1119,3,4,2016-12-31
1120,2,3,2016-12-31
1121,3,3,2016-12-31
5532,3,3,2016-12-31
1123,3,3,2016-12-31
1124,3,3,2016-12-31
1125,4,3,2016-12-31
1126,1,3,2016-12-31
1127,3,3,2016-12-31
1128,2,3,2016-12-31
1129,4,3,2016-12-31
1130,4,4,2016-12-31
1131,4,3,2016-12-31
1132,3,3,2016-12-31
5543,2,3,2016-12-31
1134,2,3,2016-12-31
1135,1,3,2016-12-31
1136,3,3,2016-12-31
1137,2,3,2016-12-31
5548,3,3,2016-12-31
5549,3,3,2016-12-31
1140,3,3,2016-12-31
1141,3,3,2016-12-31
1142,3,3,2016-12-31
1143,2,3,2016-12-31
1144,2,3,2016-12-31
1145,3,3,2016-12-31
1146,2,3,2016-12-31
1147,3,3,2016-12-31
1148,3,3,2016-12-31
1149,4,3,2016-12-31
1150,1,3,2016-12-31
1151,3,3,2016-12-31
1152,2,4,2016-12-31
1153,2,3,2016-12-31
1154,3,3,2016-12-31
1155,2,3,2016-12-31
1156,3,3,2016-12-31
1157,2,3,2016-12-31
1158,3,3,2016-12-31
1159,3,3,2016-12-31
1160,3,3,2016-12-31
1161,3,3,2016-12-31
1162,1,3,2016-12-31
1163,1,3,2016-12-31
1164,2,3,2016-12-31
1165,2,3,2016-12-31
1166,3,3,2016-12-31
1167,3,4,2016-12-31
1168,2,3,2016-12-31
1169,3,3,2016-12-31
1170,2,3,2016-12-31
1171,3,3,2016-12-31
1172,3,3,2016-12-31
1173,2,3,2016-12-31
1174,3,3,2016-12-31
1175,3,3,2016-12-31
1176,3,4,2016-12-31
1177,3,3,2016-12-31
1178,3,3,2016-12-31
1179,3,3,2016-12-31
1180,4,3,2016-12-31
5591,3,3,2016-12-31
1182,3,3,2016-12-31
1183,2,3,2016-12-31
1184,2,4,2016-12-31
5595,3,4,2016-12-31
1186,2,4,2016-12-31
5597,3,4,2016-12-31
1188,4,3,2016-12-31
1189,3,3,2016-12-31
1190,3,3,2016-12-31
1191,3,3,2016-12-31
1192,3,3,2016-12-31
1193,3,3,2016-12-31
1194,2,4,2016-12-31
5605,2,3,2016-12-31
1196,2,3,2016-12-31
1197,4,3,2016-12-31
1198,3,3,2016-12-31
1199,2,4,2016-12-31
1200,3,3,2016-12-31
1201,3,3,2016-12-31
1202,2,3,2016-12-31
1203,3,3,2016-12-31
5614,3,3,2016-12-31
1205,4,3,2016-12-31
1206,3,3,2016-12-31
1207,3,4,2016-12-31
1208,3,3,2016-12-31
1209,3,3,2016-12-31
1210,3,4,2016-12-31
1211,2,3,2016-12-31
1212,3,3,2016-12-31
5623,3,3,2016-12-31
1214,3,4,2016-12-31
5625,3,3,2016-12-31
1216,3,3,2016-12-31
1217,2,3,2016-12-31
1218,2,3,2016-12-31
1219,3,3,2016-12-31
1220,3,3,2016-12-31
1221,3,3,2016-12-31
1222,3,4,2016-12-31
1223,3,3,2016-12-31
1224,2,3,2016-12-31
1225,3,3,2016-12-31
1226,2,3,2016-12-31
5637,3,3,2016-12-31
1228,4,3,2016-12-31
1229,3,3,2016-12-31
1230,4,3,2016-12-31
1231,3,3,2016-12-31
1232,3,3,2016-12-31
1233,2,3,2016-12-31
5644,3,3,2016-12-31
1235,3,3,2016-12-31
1236,3,3,2016-12-31
5647,1,3,2016-12-31
1238,3,3,2016-12-31
5649,3,3,2016-12-31
1240,2,4,2016-12-31
1241,3,3,2016-12-31
1242,1,3,2016-12-31
1243,3,3,2016-12-31
1244,3,4,2016-12-31
1245,3,3,2016-12-31
5656,3,3,2016-12-31
5657,2,3,2016-12-31
1248,2,3,2016-12-31
5659,2,3,2016-12-31
1250,3,3,2016-12-31
1251,2,3,2016-12-31
1252,2,3,2016-12-31
1253,3,3,2016-12-31
1254,2,3,2016-12-31
5665,3,3,2016-12-31
1256,3,4,2016-12-31
1257,1,3,2016-12-31
5668,3,3,2016-12-31
1259,2,3,2016-12-31
1260,2,3,2016-12-31
1261,3,3,2016-12-31
1262,3,3,2016-12-31
5673,1,3,2016-12-31
5674,3,4,2016-12-31
1265,3,3,2016-12-31
1266,3,3,2016-12-31
1267,3,4,2016-12-31
1268,3,3,2016-12-31
1269,3,4,2016-12-31
1270,2,3,2016-12-31
1271,3,3,2016-12-31
1272,3,3,2016-12-31
1273,3,3,2016-12-31
1274,3,3,2016-12-31
1275,3,3,2016-12-31
1276,3,3,2016-12-31
1277,3,3,2016-12-31
1278,3,3,2016-12-31
1279,3,3,2016-12-31
1280,3,3,2016-12-31
1281,3,3,2016-12-31
5692,4,3,2016-12-31
1283,2,3,2016-12-31
1284,3,3,2016-12-31
1285,1,4,2016-12-31
1286,2,3,2016-12-31
1287,3,3,2016-12-31
1288,3,3,2016-12-31
1289,4,3,2016-12-31
1290,1,3,2016-12-31
1291,3,3,2016-12-31
1292,3,3,2016-12-31
1293,3,3,2016-12-31
1294,3,3,2016-12-31
1295,3,3,2016-12-31
1296,4,3,2016-12-31
1297,3,3,2016-12-31
1298,3,3,2016-12-31
1299,3,4,2016-12-31
1300,2,3,2016-12-31
1301,4,4,2016-12-31
5712,3,4,2016-12-31
1303,2,3,2016-12-31
1304,3,3,2016-12-31
1305,3,3,2016-12-31
1306,3,3,2016-12-31
1307,2,3,2016-12-31
1308,2,4,2016-12-31
1309,3,4,2016-12-31
1310,2,3,2016-12-31
1311,4,3,2016-12-31
1312,2,3,2016-12-31
5723,3,3,2016-12-31
1314,2,3,2016-12-31
5725,3,4,2016-12-31
1316,2,4,2016-12-31
1317,3,4,2016-12-31
1318,3,3,2016-12-31
1319,2,3,2016-12-31
5730,2,3,2016-12-31
1321,3,4,2016-12-31
1322,3,3,2016-12-31
1323,3,3,2016-12-31
5734,3,3,2016-12-31
1325,3,3,2016-12-31
1326,3,3,2016-12-31
1327,3,3,2016-12-31
1328,3,3,2016-12-31
1329,3,4,2016-12-31
1330,3,3,2016-12-31
1331,3,3,2016-12-31
1332,3,3,2016-12-31
1333,3,4,2016-12-31
1334,3,4,2016-12-31
5745,1,3,2016-12-31
1336,3,3,2016-12-31
5747,3,4,2016-12-31
1338,2,3,2016-12-31
5749,2,3,2016-12-31
5750,3,4,2016-12-31
1341,3,3,2016-12-31
1342,2,3,2016-12-31
1343,4,3,2016-12-31
1344,4,3,2016-12-31
5755,2,4,2016-12-31
1346,1,3,2016-12-31
1347,4,3,2016-12-31
1348,4,4,2016-12-31
5759,4,3,2016-12-31
1350,4,3,2016-12-31
1351,2,3,2016-12-31
1352,3,3,2016-12-31
5763,2,3,2016-12-31
1354,3,4,2016-12-31
1355,3,3,2016-12-31
1356,4,3,2016-12-31
1357,3,4,2016-12-31
1358,3,3,2016-12-31
1359,3,3,2016-12-31
1360,2,3,2016-12-31
1361,4,3,2016-12-31
1362,2,3,2016-12-31
1363,3,3,2016-12-31
1364,3,3,2016-12-31
1365,2,3,2016-12-31
1366,3,3,2016-12-31
1367,1,3,2016-12-31
1368,4,3,2016-12-31
1369,3,3,2016-12-31
1370,1,3,2016-12-31
1371,3,3,2016-12-31
1372,3,3,2016-12-31
1373,3,4,2016-12-31
1374,4,3,2016-12-31
1375,2,3,2016-12-31
1376,3,3,2016-12-31
1377,3,3,2016-12-31
1378,4,3,2016-12-31
1379,3,3,2016-12-31
1380,2,3,2016-12-31
1381,2,3,2016-12-31
1382,3,3,2016-12-31
1383,3,3,2016-12-31
5794,3,4,2016-12-31
1385,3,4,2016-12-31
1386,3,3,2016-12-31
1387,3,3,2016-12-31
1388,2,3,2016-12-31
1389,3,3,2016-12-31
5800,3,4,2016-12-31
1391,1,3,2016-12-31
1392,4,3,2016-12-31
1393,4,3,2016-12-31
1394,3,3,2016-12-31
5805,3,4,2016-12-31
1396,2,3,2016-12-31
1397,3,3,2016-12-31
1398,1,3,2016-12-31
1399,3,4,2016-12-31
1400,2,3,2016-12-31
1401,4,3,2016-12-31
1402,3,3,2016-12-31
1403,3,3,2016-12-31
1404,3,3,2016-12-31
5815,4,3,2016-12-31
1406,2,4,2016-12-31
1407,3,3,2016-12-31
1408,1,3,2016-12-31
1409,4,3,2016-12-31
1410,3,3,2016-12-31
1411,3,3,2016-12-31
1412,4,3,2016-12-31
1413,2,3,2016-12-31
1414,3,3,2016-12-31
1415,3,4,2016-12-31
1416,2,3,2016-12-31
5827,3,3,2016-12-31
5828,3,3,2016-12-31
1419,3,3,2016-12-31
1420,3,3,2016-12-31
1421,4,4,2016-12-31
1422,3,3,2016-12-31
5833,4,3,2016-12-31
1424,2,3,2016-12-31
1425,3,3,2016-12-31
1426,3,3,2016-12-31
5837,2,3,2016-12-31
1428,2,3,2016-12-31
5839,2,3,2016-12-31
5840,2,3,2016-12-31
1431,3,3,2016-12-31
1432,2,3,2016-12-31
1433,2,4,2016-12-31
1434,3,4,2016-12-31
1435,3,3,2016-12-31
1436,3,3,2016-12-31
1437,2,3,2016-12-31
1438,3,3,2016-12-31
1439,3,3,2016-12-31
1440,3,3,2016-12-31
1441,2,3,2016-12-31
5852,3,4,2016-12-31
1443,3,3,2016-12-31
1444,3,3,2016-12-31
1445,4,3,2016-12-31
1446,4,4,2016-12-31
5857,2,4,2016-12-31
1448,3,4,2016-12-31
5859,3,3,2016-12-31
1450,2,3,2016-12-31
1451,2,3,2016-12-31
5862,3,3,2016-12-31
1453,4,3,2016-12-31
1454,2,3,2016-12-31
1455,2,3,2016-12-31
1456,2,3,2016-12-31
1457,2,3,2016-12-31
1458,4,3,2016-12-31
1459,3,3,2016-12-31
1460,2,3,2016-12-31
1461,3,3,2016-12-31
1462,2,3,2016-12-31
5873,3,3,2016-12-31
1464,3,3,2016-12-31
1465,2,3,2016-12-31
1466,3,3,2016-12-31
1467,2,3,2016-12-31
1468,3,4,2016-12-31
1469,2,3,2016-12-31
1470,4,3,2016-12-31
1471,3,3,2016-12-31
5882,2,4,2016-12-31
1473,3,3,2016-12-31
1474,2,3,2016-12-31
1475,3,3,2016-12-31
1476,3,3,2016-12-31
5887,3,4,2016-12-31
1478,3,4,2016-12-31
1479,3,4,2016-12-31
1480,3,3,2016-12-31
1481,2,3,2016-12-31
1482,3,3,2016-12-31
1483,3,3,2016-12-31
5894,2,3,2016-12-31
1485,3,3,2016-12-31
1486,3,3,2016-12-31
1487,2,3,2016-12-31
1488,3,3,2016-12-31
1489,2,3,2016-12-31
1490,3,3,2016-12-31
1491,3,3,2016-12-31
1492,2,4,2016-12-31
1493,3,3,2016-12-31
1494,1,3,2016-12-31
1495,3,3,2016-12-31
1496,3,3,2016-12-31
1497,3,4,2016-12-31
1498,3,3,2016-12-31
5909,2,3,2016-12-31
1500,2,3,2016-12-31
5911,2,3,2016-12-31
1502,2,3,2016-12-31
1503,3,3,2016-12-31
1504,3,3,2016-12-31
1505,3,3,2016-12-31
5916,3,3,2016-12-31
1507,3,3,2016-12-31
1508,3,3,2016-12-31
5919,2,3,2016-12-31
1510,2,3,2016-12-31
1511,2,3,2016-12-31
1512,2,3,2016-12-31
1513,3,3,2016-12-31
1514,3,3,2016-12-31
1515,2,4,2016-12-31
1516,3,3,2016-12-31
1517,3,4,2016-12-31
1518,3,4,2016-12-31
1519,3,4,2016-12-31
1520,2,3,2016-12-31
1521,2,3,2016-12-31
1522,2,3,2016-12-31
1523,3,4,2016-12-31
1524,3,3,2016-12-31
1525,3,3,2016-12-31
1526,3,3,2016-12-31
1527,3,4,2016-12-31
1528,3,3,2016-12-31
1529,3,4,2016-12-31
5940,3,3,2016-12-31
1531,3,4,2016-12-31
1532,4,3,2016-12-31
1533,4,3,2016-12-31
1534,4,3,2016-12-31
1535,3,3,2016-12-31
5946,2,3,2016-12-31
1537,3,3,2016-12-31
1538,2,3,2016-12-31
1539,3,3,2016-12-31
5950,3,3,2016-12-31
1541,3,3,2016-12-31
1542,4,4,2016-12-31
1543,3,3,2016-12-31
1544,3,3,2016-12-31
1545,3,3,2016-12-31
1546,3,4,2016-12-31
1547,3,3,2016-12-31
1548,3,3,2016-12-31
5959,3,3,2016-12-31
1550,3,4,2016-12-31
1551,2,3,2016-12-31
1552,2,3,2016-12-31
1553,3,3,2016-12-31
1554,3,3,2016-12-31
1555,3,3,2016-12-31
1556,3,3,2016-12-31
1557,4,3,2016-12-31
1558,2,4,2016-12-31
1559,3,3,2016-12-31
1560,4,3,2016-12-31
1561,1,4,2016-12-31
1562,2,4,2016-12-31
1563,2,3,2016-12-31
1564,3,3,2016-12-31
1565,2,3,2016-12-31
1566,3,3,2016-12-31
1567,3,4,2016-12-31
1568,3,3,2016-12-31
1569,3,3,2016-12-31
5980,2,3,2016-12-31
1571,1,4,2016-12-31
1572,3,3,2016-12-31
1573,1,3,2016-12-31
1574,3,3,2016-12-31
1575,1,3,2016-12-31
5986,1,4,2016-12-31
1577,4,3,2016-12-31
1578,3,3,2016-12-31
5989,4,3,2016-12-31
1580,3,3,2016-12-31
5991,2,4,2016-12-31
1582,3,4,2016-12-31
5993,3,3,2016-12-31
1584,4,3,2016-12-31
1585,3,3,2016-12-31
1586,3,3,2016-12-31
1587,2,3,2016-12-31
1588,3,3,2016-12-31
1589,3,4,2016-12-31
1590,3,3,2016-12-31
6001,3,4,2016-12-31
1592,3,3,2016-12-31
1593,3,3,2016-12-31
1594,3,3,2016-12-31
6005,3,3,2016-12-31
1596,2,3,2016-12-31
1597,3,3,2016-12-31
6008,2,3,2016-12-31
1599,3,3,2016-12-31
1600,2,3,2016-12-31
1601,2,3,2016-12-31
1602,2,3,2016-12-31
1603,3,3,2016-12-31
1604,2,3,2016-12-31
1605,2,4,2016-12-31
1606,3,4,2016-12-31
1607,2,3,2016-12-31
1608,2,3,2016-12-31
1609,3,3,2016-12-31
1610,4,3,2016-12-31
1611,2,4,2016-12-31
1612,3,3,2016-12-31
1613,1,4,2016-12-31
1614,3,3,2016-12-31
1615,3,3,2016-12-31
1616,2,3,2016-12-31
1617,2,3,2016-12-31
6028,3,3,2016-12-31
1619,2,4,2016-12-31
1620,3,3,2016-12-31
1621,3,3,2016-12-31
1622,2,3,2016-12-31
1623,3,4,2016-12-31
1624,3,3,2016-12-31
1625,2,3,2016-12-31
1626,3,3,2016-12-31
6037,2,3,2016-12-31
6038,3,4,2016-12-31
1629,3,3,2016-12-31
1630,2,3,2016-12-31
1631,4,4,2016-12-31
1632,2,3,2016-12-31
1633,3,3,2016-12-31
6044,2,3,2016-12-31
6045,3,3,2016-12-31
1636,3,3,2016-12-31
1637,3,3,2016-12-31
1638,3,3,2016-12-31
1639,3,4,2016-12-31
1640,3,4,2016-12-31
1641,2,3,2016-12-31
1642,2,4,2016-12-31
1643,3,3,2016-12-31
1644,3,3,2016-12-31
1645,4,3,2016-12-31
1646,2,3,2016-12-31
1647,3,3,2016-12-31
6058,2,4,2016-12-31
6059,3,4,2016-12-31
1650,3,3,2016-12-31
1651,1,4,2016-12-31
6062,2,3,2016-12-31
6063,4,4,2016-12-31
1654,2,3,2016-12-31
1655,3,3,2016-12-31
6066,3,3,2016-12-31
1657,3,3,2016-12-31
1658,3,3,2016-12-31
1659,2,3,2016-12-31
1660,2,3,2016-12-31
1661,3,3,2016-12-31
1662,3,3,2016-12-31
1663,2,3,2016-12-31
1664,3,3,2016-12-31
1665,3,4,2016-12-31
6076,3,3,2016-12-31
1667,2,3,2016-12-31
1668,3,3,2016-12-31
1669,3,3,2016-12-31
6080,4,3,2016-12-31
1671,2,3,2016-12-31
1672,2,3,2016-12-31
1673,2,3,2016-12-31
1674,2,3,2016-12-31
1675,2,3,2016-12-31
6086,1,4,2016-12-31
1677,3,3,2016-12-31
1678,3,3,2016-12-31
1679,3,3,2016-12-31
1680,3,3,2016-12-31
1681,3,3,2016-12-31
6092,2,4,2016-12-31
1683,2,3,2016-12-31
1684,3,3,2016-12-31
1685,3,3,2016-12-31
1686,1,3,2016-12-31
1687,2,3,2016-12-31
1688,3,3,2016-12-31
1689,1,3,2016-12-31
1690,3,3,2016-12-31
1691,2,3,2016-12-31
6102,3,4,2016-12-31
6103,3,3,2016-12-31
1694,3,3,2016-12-31
6105,2,3,2016-12-31
1696,3,3,2016-12-31
1697,3,3,2016-12-31
1698,3,3,2016-12-31
1699,3,3,2016-12-31
1700,1,3,2016-12-31
1701,3,3,2016-12-31
1702,3,3,2016-12-31
